话题链接,话题内容,楼主ID,楼主昵称,楼主性别,发布日期,发布时间,转发量,评论量,点赞量,评论者ID,评论者昵称,评论者性别,评论日期,评论时间,评论内容
https://m.weibo.cn/detail/4775503519810260,【有以下相关地区旅居史请速报备】#疫情防控# 疫情风险地区来丽返丽人员健康管理措施实行动态调整，相关措施请关注“丽水发布”微博。       每个人是自己健康的第一责任人，请积极配合各场所健康排查、健康码和行程码查验等措施。如有出现发热、干咳、乏力、咽痛、嗅（味）觉减退、腹泻等不适症状时，要佩戴一次性医用外科口罩及以上级别口罩，及时到就近的医疗机构发热门诊就诊，并主动告知医生近期活动轨迹及接触史，就医过程避免乘坐公共交通工具。,2952745544,丽水发布,m,2022/06/01,10:57:06,0,0,0, , , , , , 
https://m.weibo.cn/detail/4775501619528847,好久不见！#上海回来了##上海致全市人民的感谢信##今起上海全面恢复正常生产生活秩序##疫情防控 青年力量#  山西共青团的微博视频 ,2489596935,山西共青团,m,2022/06/01,10:49:33,1,0,1, , , , , , 
https://m.weibo.cn/detail/4775501195121490,#沣西要闻#【关于端午节和高考期间新冠肺炎疫情防控工作的通告】#疫情防控# 为巩固我市疫情防控成果，为全市人民群众创造安全、平稳的生活环境，现就端午节和高考期间新冠肺炎疫情防控有关事项通告如下：一、严格落实防疫责任，强化高考疫情防控。属地、部门、单位、个人要夯实“四方责任”，持续开展重点行业、重点人群常态化疫情防控措施。社区（村）和单位加强外来人员排查登记。单位和公共场所严格执行常态化疫情防控措施，做好员工健康监测。高考考生及家长要切实增强疫情防控意识，配合落实健康监测、核酸检测、应急处置等措施，认真做好自我健康防护，实现“平安高考”“健康高考”。二、来返人员提前报备，落实健康管理措施。倡导就地过“端午”，不前往14日内有新增本土新冠病毒感染者的县（区、旗）和陆路边境口岸所在县（区、旗）。机关企事业单位人员原则上不离市，确需离市的，严格审批管理。省外人员、14日内有病例地区、疫情高流行地区确需来返我市人员，须提前3日向目的地所在社区（村）等住宿场所报备。在“陕西一码通”提前完成信息登记（预填报基本信息、防疫信息、来陕目的及交通信息），主动配合落实查验绿码、48小时内核酸检测阴性证明、通信大数据行程卡等措施，杜绝不扫码行为，不得瞒报、谎报个人行程和健康状况。宾馆、酒店、民宿、洗浴等留宿场所做好入住人员登记和健康监测，每日向属地报告外来人员信息和健康监测情况。三、严格交通场所管理，加强重点区域防控。高速公路及服务区实行封闭管理，严防高速公路沿途上下客，严禁在服务区接送乘客。西安籍客运车辆非必要不驶入服务区，确需驶入的，要配合接受查验。货运物流、邮政快递车辆司乘人员要积极配合落实抗原检测、核酸采样、行程报告等措施。各类公共交通工具须查验乘客健康码，做到扫码乘坐。商场、超市等各类重点场所要严格落实扫码验码、测温、规范佩戴口罩、消毒通风等防控措施，做好从业人员健康监测，引导有序排队和客流疏导，防止人员拥挤。餐饮业控制就餐人数和餐位距离，宾馆、单位内部食堂就餐人数不超过餐位数的50%。旅游景区、剧院等公共场馆按规定落实预约、限量、错峰等要求，接待量不超过最大承载量的75%。四、合理安排假期出游，从严管控聚集活动。市民群众合理规划出行路线和游览时段，尽量不前往人员密集场所，不聚集、不扎堆。严格遵守疫情防控要求，外出期间应全程规范佩戴口罩。各类住宿场所要做好应急预案，落实防控措施，严格测温、扫码验码、查验48小时内核酸检测阴性证明。严控大型活动，50人以上活动应按照“谁主办、谁负责”“谁审批、谁负责”原则，在举办活动5个工作日前向属地区县、开发区疫情防控指挥部报备防控方案（活动举办地涉及多个区县的，要分别报请）。五、自觉履行个人义务，共筑防疫安全屏障。坚持“戴口罩、勤洗手、勤通风、常消毒、一米线、用公筷”等个人卫生习惯，如有不适及时就医。购买退热、止咳、抗感染、治疗咽干咽痛等“四类药品”人员，配合做好登记、回访、核酸检测等工作。谨慎邮购疫情高发国家和地区的商品，收取快递时做好防护和消毒。没有接种疫苗的适龄人群、没有完成全程接种的人群、需要接种加强针的人群，尽快到辖区接种门诊接种，共同构建抗击新冠病毒的免疫屏障。西安市疫情防控指挥部办公室2022年5月29日（西安发布）,2793278764,西咸新区沣西新城,m,2022/06/01,10:47:52,0,0,0, , , , , , 
https://m.weibo.cn/detail/4775499585292605,《城院·核酸行动》#疫情防控#郑州城市职业学院 郑州城市职业学院的微博视频 ,7674037481,郑州城市职业学院,f,2022/06/01,10:41:28,0,0,0, , , , , , 
https://m.weibo.cn/detail/4775499554883905,#上海疫情# 7月份开始，每个家庭每个月都将增加了一笔不小的核酸检测开销！上海市自2022年6月1日起，将公立医疗机构开展的核酸单样本检测价格由25元下调至16元，多样本混合检测价格由每人份5元下调至3.5元，抗原检测价格由15元下调至6元。全市常态化核酸检测点的检测服务免费至6月30日。现在出门都需要48小时核酸证明，每次16元，一个月至少做10次，那就是160元，一个家庭三口，每个月意味着增加了480月费用，这还是保守计算，全年额外增加了5000元的费用。在经济不景气，失业增加，收入减少的时期，这无形给家庭加重了负担，又怎么能鼓励消费呢？？#疫情防控#,1792157654,全教授看房产,m,2022/06/01,10:41:21,46,112,615, , , , , , 
https://m.weibo.cn/detail/4775497714632261,#疫情防控# 【四川疾控健康提示（2022年5月31日18时）】#成华服务台# 我省根据风险大小，将国内有本土疫情发生的地市（包括地级市、省会城市、直辖市）划分为A类地区（疫情输入我省风险高的地市）、B类地区（除A类地区外，有本土疫情发生的省外其他地市），实行分类管控。A、B类地区具体名单及相应管控措施请点击以下链接查看：网页链接（四川疾控）,1748991991,成华发布,f,2022/06/01,10:34:02,1,0,1, , , , , , 
https://m.weibo.cn/detail/4775495507640384,#疫情防控# 【家有老人请留意，“应打尽打”莫犹豫】目前流行的奥密克戎变异株传染性强、传播速度快、传播过程隐匿，对于没有接种新冠病毒疫苗的人，尤其是老年人带来的威胁更大。符合接种条件的老年朋友，请尽快接种、全程接种、接种加强针，守护身体健康，共筑免疫屏障！ ,5399140185,奎文发布,m,2022/06/01,10:25:15,0,0,0, , , , , , 
https://m.weibo.cn/detail/4775494434427716,#疫情防控# 【2022年5月31日0时至24时青岛市新型冠状病毒肺炎疫情情况】,3245359303,青岛环保,m,2022/06/01,10:21:00,3,2,5, , , , , , 
https://m.weibo.cn/detail/4775493000234169,端午还能出行吗？各地最新防疫政策来了#疫情防控# 船山融媒的微博视频 ,2450693133,船山融媒,f,2022/06/01,10:15:17,0,0,0, , , , , , 
https://m.weibo.cn/detail/4775491027866762,20 tian👏 #中考倒计时##疫情防控##隔离日记# ,7285268518,六个水i,f,2022/06/01,10:07:28,0,1,0, , , , , , 
https://m.weibo.cn/detail/4775490923790392,#疫情防控# 【我市新增1例本土新冠病毒无症状感染者，为省外返蓉闭环管理人员，在我市无社会活动轨迹】 @健康成都官微 ,2397088380,成都人社局,m,2022/06/01,10:07:02,1,30,11, , , , , , 
https://m.weibo.cn/detail/4775490894957853,【5月31日深圳无本土新增病例】5月31日0—24时，深圳无本土新增病例。当前疫情防控形势依然严峻复杂，我们仍不能有丝毫松懈，请市民继续履行个人防控责任，做好戴口罩、勤洗手、多通风、勤消毒、保持社交距离等防护措施，主动配合落实各项疫情防控要求。#疫情防控# （@深圳卫健委） ,1048717800,深圳侨报,m,2022/06/01,10:06:56,0,0,0, , , , , , 
https://m.weibo.cn/detail/4775490813952341,#疫情防控# 儿童节就当一个小天使吧#我的城市生病了# ,5315143972,吴梦瑶_川Star,f,2022/06/01,10:06:36,0,2,9, , , , , , 
https://m.weibo.cn/detail/4775490017559336,#疫情防控# 【端午节将至，三明疾控发布健康提醒】当前，全国疫情整体形势逐步好转，但仍有多个省份报告新增本土感染者，疫情防控形势依然严峻复杂。随着“端午”假期临近，人员流动和聚集性活动将明显增加，疫情传播风险也随之上升。为认真做好三明市“外防输入、内防反弹”疫情防控工作，降低疫情输入传播风险，三明疾控发布健康提醒：,3815077542,三明日报,m,2022/06/01,10:03:27,0,0,0, , , , , , 
https://m.weibo.cn/detail/4775489359580572,#甘肃防疫政策一刀切# 本以为这破政策是因为五一人流量大，15号以后会松一点，21号从杭州回兰州还要居家隔离7天。请问这样谁还来兰州发展@甘肃省卫生健康委 就这样引流人才？甘肃是要独立的节奏吗？？？对外公布和实施的完全两个政策@人民日报 不作为 懒政 已经成为甘肃的标签了。#甘肃防疫政策##疫情防控 兰州在行动##兰州防疫# 身为政府，不为人民服务，不提供便民服务，反而宰割人民，甘肃的清0就是凡来兰返兰的人一律隔离换来的吗？为网上还有那么多同样经历的网友感到痛心…,7578665536,钱晋_吖,f,2022/06/01,10:00:50,0,3,8, , , , , , 
https://m.weibo.cn/detail/4775488964791812,#山西# #疫情防控# 【太原市未发现社会面核酸检测结果阳性】5月31日凌晨，太原市杏花岭区报告1管混采（20混1）样本初筛阳性后，山西省委省政府、太原市委市政府高度重视，第一时间启动应急响应，抢抓“黄金24小时”，迅速对混采管所涉20人及其相关人员实施分类管控，开展“抗原＋核酸”检测。经太原市、杏花岭区两级核酸检测机构单采复核检测，涉及的20名人员结果均为阴性，初步判定混采初筛阳性可能为疫苗污染样本所致。太原市未发现社会面核酸检测结果阳性,2105171747,黄河新闻网,m,2022/06/01,09:59:16,0,0,0, , , , , , 
https://m.weibo.cn/detail/4775488809077916,#上海首批32家A级旅游景区今日起恢复开放#         记者5月31日从上海市文化和旅游局获悉，6月1日起上海将有序开放主要旅游资源位于室外或50%以上旅游项目位于室外的A级旅游景区。东方明珠广播电视塔（室外部分）、世纪公园、辰山植物园等32家公园景点将率先开门迎客。        上海市文化和旅游局已发布《上海市文旅场所严而有序恢复开放工作指引（试行）》。        率先恢复开放的A级旅游景区游客接待量不超过最大承载量的75%，实行场所码、随申码、行程卡、核酸检测信息（“四码”）必检管理；入园游客须规范佩戴口罩，自觉接受体温检测，提供72小时内核酸检测阴性证明，主动扫描“场所码”进行安全核验。        6月中下旬之后，上海根据全市全面恢复正常生产生活秩序的阶段性安排，视情及时有序逐步恢复开放各类文博、演出、娱乐等密闭式文旅场所。        文旅场所恢复开放严格遵循“一行业一指南”“一场所一方案”，落实“预约、错峰、限流”管理，实行实名制购票预约，引导分时段入园，做好客流的实时监测预警和现场分流疏导；上海文旅系统通过“一口预约”“一码畅游”“一键速递”等特色服务，进一步优化人们预约出游、错峰出行体验。 #疫情防控# #关注新冠肺炎# #上海疫情#,1888415301,策划人毛庆海,m,2022/06/01,09:58:39,0,0,1, , , , , , 
